name_of_work,work_type,department,project_type,gis_id,works_aa_approval_id,road_no,latitude,longitude,polygon_area,polygon_centroid,geometry,length,width,area,gis_snap,measure_in
Prabhag Kr. 25 Bapusaheb Kedari Jaltaran Talav Wanwadi Yethe Vivdh Vikas Kame Karne.,New,Building,Services,8644,17687,1,73.89916513,18.4977608,837.5608515,"73.8991651341261,18.497760801978906","{""type"":""Polygon"",""coordinates"":[[[73.89897409134271,18.497873509227684],[73.89934818348759,18.497841535540086],[73.89935138085634,18.49765928552079],[73.89898688081774,18.497668877627067],[73.89897409134271,18.497873509227684]]]}",NULL,NULL,NULL,655b28fc7839b.png,polygon
"पुणे मनपाच्या परिमंडळ क्र.५ अंतर्गत असलेल्या श्री.बाळासाहेब ठाकरे व्यंगचित्रकार कलादालन येथे साउंड सिस्टीम, स्टेज लाइट व इतर तदनुषंगिक कामे करणे.",Maintenance Work,Electrical,New Project ,8642,17669,1,73.85391546,18.50322778,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.85391546083939,18.50322778071224]}",NULL,NULL,NULL,6556f78f9fa8d.png,point
"पुणे मनपाचे वैकुंठ स्मशानभूमीमधील धुराची गुणवत्ता पर्यावरण, वन व जलवायू परिवर्तन मंत्रालय भारत सरकार यांचे मान्यताप्राप्त प्रयोगशाळा अथवा एजन्सी यांच्या मार्फत तपासणी करून घेणे.(रेजीस्ट्रेशन अट शिथिल)",Maintenance Work,Electrical,Crimatorium Repair/New,8641,17668,1,73.84014859,18.50808682,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.84014858950432,18.50808682175868]}",NULL,NULL,NULL,6556f2da81910.png,point
मीनाताई ठाकरे दवाखाना कोंढवा खुर्द येथील अग्निशामन यंत्राणेसाठी अतिरिक्त भार साठी आवश्यक असलेली विद्युत विषयक कामे करणे.,New,Electrical,New Project ,8640,17665,1,73.89532024,18.48586368,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.89532023846982,18.48586368232759]}",NULL,NULL,NULL,65560bd0358ea.png,point
मीनाताई ठाकरे दवाखाना कोंढवा खुर्द येथील अग्निशामन यंत्राणेसाठी अतिरिक्त भार साठी आवश्यक असलेली विद्युत विषयक कामे करणे.,New,Electrical,New Project ,8639,17665,1,73.8888607,18.47712431,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.88886070377154,18.47712431185345]}",NULL,NULL,NULL,65560b8e9efc6.png,point
मीनाताई ठाकरे दवाखाना कोंढवा खुर्द येथील अग्निशामन यंत्राणेसाठी अतिरिक्त भार साठी आवश्यक असलेली विद्युत विषयक कामे करणे.,New,Electrical,New Project ,8638,17665,1,73.90025988,18.48320387,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.90025988265086,18.483203873922417]}",NULL,NULL,NULL,65560b3d468cd.png,point
"Development of road near graveyard, Hindu burial ground and in front of garbage plant in Ramtekdi Industrial Area.",New,Road,Concrete Road,8637,17663,1,73.91794759,18.50131983,0.115333828,"73.9179475855569,18.501319829849557","{""type"":""LineString"",""coordinates"":[[73.91820531586721,18.501777236081693],[73.91768985524658,18.500862423617416]]}",NULL,NULL,NULL,6556012008a1e.png,linestring
"Development of road near graveyard, Hindu burial ground and in front of garbage plant in Ramtekdi Industrial Area.",New,Road,Concrete Road,8636,17663,1,73.91821461,18.5017731,0.020167215,"73.91821461272033,18.50177310414697","{""type"":""LineString"",""coordinates"":[[73.91812474314014,18.50180409365738],[73.91830448230053,18.50174211463656]]}",NULL,NULL,NULL,6556011fda074.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8635,17659,1,73.90134916,18.51514431,0.086631035,"73.90134916412829,18.51514430559679","{""type"":""LineString"",""coordinates"":[[73.9016391059166,18.514989669976362],[73.90118969614473,18.515047658334023],[73.90121869032356,18.51539558847999]]}",NULL,NULL,NULL,6555e86c4e55e.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8634,17659,1,73.90179742,18.51506051,0.037425251,"73.90179741603637,18.515060505864035","{""type"":""LineString"",""coordinates"":[[73.90195794671686,18.515132261698295],[73.90163688535588,18.514988750029772]]}",NULL,NULL,NULL,6555e858b9cf2.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8633,17659,1,73.90170676,18.51531827,0.110113469,"73.90170675900055,18.515318270669773","{""type"":""LineString"",""coordinates"":[[73.90120419323415,18.515410085569403],[73.90195804188374,18.515410085569403],[73.90195804188374,18.515134640870514]]}",NULL,NULL,NULL,6555e847c3ea0.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8632,17659,1,73.90134916,18.51514431,0.086631035,"73.90134916412829,18.51514430559679","{""type"":""LineString"",""coordinates"":[[73.9016391059166,18.514989669976362],[73.90118969614473,18.515047658334023],[73.90121869032356,18.51539558847999]]}",NULL,NULL,NULL,6555e83c8cb0f.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8631,17659,1,73.90179742,18.51506051,0.037425251,"73.90179741603637,18.515060505864035","{""type"":""LineString"",""coordinates"":[[73.90195794671686,18.515132261698295],[73.90163688535588,18.514988750029772]]}",NULL,NULL,NULL,6555e837a3caa.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8630,17659,1,73.90170676,18.51531827,0.110113469,"73.90170675900055,18.515318270669773","{""type"":""LineString"",""coordinates"":[[73.90120419323415,18.515410085569403],[73.90195804188374,18.515410085569403],[73.90195804188374,18.515134640870514]]}",NULL,NULL,NULL,6555e831dceff.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8629,17659,1,73.90170676,18.51531827,0.110113469,"73.90170675900055,18.515318270669773","{""type"":""LineString"",""coordinates"":[[73.90120419323415,18.515410085569403],[73.90195804188374,18.515410085569403],[73.90195804188374,18.515134640870514]]}",NULL,NULL,NULL,6555e7fc5f1a1.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8628,17659,1,73.90134916,18.51514431,0.086631035,"73.90134916412829,18.51514430559679","{""type"":""LineString"",""coordinates"":[[73.9016391059166,18.514989669976362],[73.90118969614473,18.515047658334023],[73.90121869032356,18.51539558847999]]}",NULL,NULL,NULL,6555e7eb5c2ce.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8627,17659,1,73.90170676,18.51531827,0.110113469,"73.90170675900055,18.515318270669773","{""type"":""LineString"",""coordinates"":[[73.90120419323415,18.515410085569403],[73.90195804188374,18.515410085569403],[73.90195804188374,18.515134640870514]]}",NULL,NULL,NULL,6555e7e2cadc3.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8626,17659,1,73.90170676,18.51531827,0.110113469,"73.90170675900055,18.515318270669773","{""type"":""LineString"",""coordinates"":[[73.90120419323415,18.515410085569403],[73.90195804188374,18.515410085569403],[73.90195804188374,18.515134640870514]]}",NULL,NULL,NULL,6555e7d74cee1.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8625,17659,1,73.90134916,18.51514431,0.086631035,"73.90134916412829,18.51514430559679","{""type"":""LineString"",""coordinates"":[[73.9016391059166,18.514989669976362],[73.90118969614473,18.515047658334023],[73.90121869032356,18.51539558847999]]}",NULL,NULL,NULL,6555e7d70d023.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8624,17659,1,73.90134916,18.51514431,0.086631035,"73.90134916412829,18.51514430559679","{""type"":""LineString"",""coordinates"":[[73.9016391059166,18.514989669976362],[73.90118969614473,18.515047658334023],[73.90121869032356,18.51539558847999]]}",NULL,NULL,NULL,6555e7cf3ff0d.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8623,17659,1,73.90157606,18.51523721,0.201321647,"73.9015760609514,18.515237206628367","{""type"":""LineString"",""coordinates"":[[73.90129552061083,18.515392131891073],[73.90198640353911,18.515392131891073],[73.90186078846124,18.515078094196404],[73.90142113568871,18.514973414964846],[73.90131645645714,18.51535026019845]]}",NULL,NULL,NULL,6555e7b1364d7.png,linestring
sus smashanbhumi yethil culvert v rasta vikasit karane.,New,Road,Culvert,8622,17658,1,73.7624354,18.55076582,2.041516041,"73.76243540309876,18.550765818515536","{""type"":""LineString"",""coordinates"":[[73.77257765883354,18.547436302118644],[73.77020597887726,18.54812091076582],[73.76780984861213,18.548634367251204],[73.76563377112646,18.5490744728101],[73.76377554765556,18.549881333001416],[73.76170430921789,18.55135722122352],[73.75996774039815,18.55229229674184],[73.75799962906913,18.55285334205283],[73.75686863296602,18.55302254619424],[73.75562186560826,18.55268413791142],[73.75462445172205,18.553067073599873]]}",NULL,NULL,NULL,6555e7a9b5ed3.png,linestring
To carry out horticultural improvement works at madar teresa gardan sopan bag,Repair Work,Garden Horticulture,Development Of Horticulture,8621,17659,1,73.90157606,18.51523721,0.201321647,"73.9015760609514,18.515237206628367","{""type"":""LineString"",""coordinates"":[[73.90129552061083,18.515392131891073],[73.90198640353911,18.515392131891073],[73.90186078846124,18.515078094196404],[73.90142113568871,18.514973414964846],[73.90131645645714,18.51535026019845]]}",NULL,NULL,NULL,6555e7999bd21.png,linestring
sus smashanbhumi yethil culvert v rasta vikasit karane.,New,Road,Culvert,8620,17658,1,73.76790803,18.54864135,0.473412561,"73.76790802805026,18.54864135241082","{""type"":""LineString"",""coordinates"":[[73.76994551616544,18.548257154530216],[73.76855744640326,18.548455450210525],[73.76757588278574,18.54880246765107],[73.76555326684657,18.549050337251455]]}",NULL,NULL,NULL,6555e6e123a0a.png,linestring
sus smashanbhumi yethil culvert v rasta vikasit karane.,New,Road,Culvert,8619,17658,1,73.76790803,18.54864135,0.473412561,"73.76790802805026,18.54864135241082","{""type"":""LineString"",""coordinates"":[[73.76994551616544,18.548257154530216],[73.76855744640326,18.548455450210525],[73.76757588278574,18.54880246765107],[73.76555326684657,18.549050337251455]]}",NULL,NULL,NULL,6555e6e0d5ed7.png,linestring
sus smashanbhumi yethil culvert v rasta vikasit karane.,New,Road,Culvert,8618,17658,1,73.77011258,18.54785261,0.745947691,"73.77011257793622,18.54785261107382","{""type"":""LineString"",""coordinates"":[[73.77340803213085,18.54663207248322],[73.76681712374159,18.549073149664427]]}",NULL,NULL,NULL,6555e6c073f8e.png,linestring
Development of road   From Kamgar Putla to Shivaji Maharaj Chowk (Court Road) ,New,Road,New Foothpath ,8617,13699,1,73.85440255,18.52660258,0.271988829,"73.85440254928322,18.526602575968184","{""type"":""LineString"",""coordinates"":[[73.85326103978942,18.526033098077534],[73.85554405877703,18.52717205385883]]}",NULL,NULL,NULL,6555b652a5130.png,linestring
Development of road   From Kamgar Putla to Shivaji Maharaj Chowk (Court Road) ,New,Road,New Foothpath ,8616,13699,1,73.85440255,18.52660258,0.271988829,"73.85440254928322,18.526602575968184","{""type"":""LineString"",""coordinates"":[[73.85326103978942,18.526033098077534],[73.85554405877703,18.52717205385883]]}",NULL,NULL,NULL,6555b64e0f419.png,linestring
"पुणे मनपाच्या परिमंडळ क्र ५ अंतर्गत असलेल्या श्री गणेश कला क्रीडा रंगमंच येथे स्टेज लाईट, साउंड विषयक कामे करणे ",Maintenance Work,Electrical,Temporary Light and Sound,8615,17503,1,73.85672267,18.50168764,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.85672267049291,18.50168763914882]}",NULL,NULL,NULL,6555a231cc784.png,point
"पुणे मनपाच्या परिमंडळ क्र ५ अंतर्गत असलेल्या श्री गणेश कला क्रीडा रंगमंच येथे स्टेज लाईट, साउंड विषयक कामे करणे ",Maintenance Work,Electrical,Temporary Light and Sound,8614,17503,1,73.85672267,18.50168764,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.85672267049291,18.50168763914882]}",NULL,NULL,NULL,6555a12cdcb6a.png,point
pashan talawa yethil panyachi line takanekarita adathala tharanari H. T. over head line underground karane.,New,Water Supply,Wtaer-Supply Electrical,8613,17655,1,73.78107466,18.53458224,52656.43114,"73.7810746619186,18.53458223719361","{""type"":""Polygon"",""coordinates"":[[[73.78049195316744,18.5342137329055],[73.78002905369222,18.532716116956262],[73.78088224096027,18.53262535235328],[73.78257953903608,18.536510077360994],[73.78139052273698,18.536845906392035],[73.78049195316744,18.5342137329055]]]}",NULL,NULL,NULL,6551ffcb1635f.png,polygon
pashan talawa yethil panyachi line takanekarita adathala tharanari H. T. over head line underground karane.,New,Water Supply,Wtaer-Supply Electrical,8612,17655,1,73.78107466,18.53458224,52656.43114,"73.7810746619186,18.53458223719361","{""type"":""Polygon"",""coordinates"":[[[73.78049195316744,18.5342137329055],[73.78002905369222,18.532716116956262],[73.78088224096027,18.53262535235328],[73.78257953903608,18.536510077360994],[73.78139052273698,18.536845906392035],[73.78049195316744,18.5342137329055]]]}",NULL,NULL,NULL,6551ffc13c756.png,polygon
pashan talawa yethil panyachi line takanekarita adathala tharanari H. T. over head line underground karane.,New,Water Supply,Wtaer-Supply Electrical,8611,17655,1,73.78107466,18.53458224,52656.43114,"73.7810746619186,18.53458223719361","{""type"":""Polygon"",""coordinates"":[[[73.78049195316744,18.5342137329055],[73.78002905369222,18.532716116956262],[73.78088224096027,18.53262535235328],[73.78257953903608,18.536510077360994],[73.78139052273698,18.536845906392035],[73.78049195316744,18.5342137329055]]]}",NULL,NULL,NULL,6551ffbac4017.png,polygon
Storm water management for frequently flooding locations in Pune city under urban flood risk management program for Pune city under 15th finance commission funded by national disaster management authority,New,Drainage,New Line,8610,17644,1,73.9358126,18.49838977,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.93581260238162,18.498389765280393]}",NULL,NULL,NULL,654df3efb38cf.png,point
Storm water management for frequently flooding locations in Pune city under urban flood risk management program for Pune city under 15th finance commission funded by national disaster management authority,New,Drainage,New Line,8609,17644,1,73.93964146,18.50030762,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.93964146202106,18.50030762444939]}",NULL,NULL,NULL,654df3b399034.png,point
Storm water management for frequently flooding locations in Pune city under urban flood risk management program for Pune city under 15th finance commission funded by national disaster management authority,New,Drainage,New Line,8608,17644,1,73.9387256,18.50052517,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.93872560116596,18.50052516664656]}",NULL,NULL,NULL,654df37063640.png,point
